Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"47089","2019-03-11 13:59:41","2","98","<machine-learning><apache-spark><model-evaluations><pyspark>","0",""
"47088","2019-03-11 13:44:31","1","42","<time-series><statistics><algorithms>","0","0"
"47077","2019-03-11 10:53:34","1","277","<python><predictive-modeling><statistics><model-selection>","0",""
"47071","2019-03-11 10:24:31","1","220","<keras><nlp>","0",""
"47057","2019-03-11 03:47:19","1","52","<nlp>","0",""
"47056","2019-03-11 03:02:54","0","72","<classification><clustering><k-means><pca><hierarchical-data-format>","0",""
"45433","2019-02-12 08:56:23","2","608","<python><keras><tensorflow><lstm>","0",""
"45430","2019-02-12 06:20:30","3","101","<machine-learning><learning>","0",""
"45428","2019-02-12 05:43:18","1","28","<cnn>","0",""
"45427","2019-02-12 05:08:24","2","60","<r><predictive-modeling><machine-learning-model><simulation>","0",""
"45418","2019-02-12 00:50:39","1","87","<neural-network>","0",""
"45409","2019-02-11 20:37:03","1","209","<python><tensorflow><gradient-descent>","0",""
"45387","2019-02-11 15:03:15","4","69","<data-mining><dataset><data-cleaning>","0",""
"45375","2019-02-11 11:39:35","1","59","<classification><nlp><text>","0",""
"45362","2019-02-11 06:22:00","1","34","<machine-learning><nlp><nltk>","0",""
"45343","2019-02-10 17:13:39","1","850","<machine-learning><neural-network><deep-learning><tensorflow><gan>","0",""
"45340","2019-02-10 14:56:07","2","1629","<machine-learning><neural-network><classification><keras>","0",""
"45328","2019-02-10 03:26:11","2","838","<python><keras><dataset><lstm><bigdata>","0",""
"45321","2019-02-09 23:15:06","1","58","<python><text-mining><map-reduce>","0",""
"45312","2019-02-09 17:22:44","1","340","<keras><multilabel-classification>","0",""
"45309","2019-02-09 15:11:13","1","411","<keras><version-control>","0",""
"45308","2019-02-09 15:06:02","1","15","<data-mining><dataset><data-cleaning>","0",""
"45302","2019-02-09 12:13:57","1","19","<machine-learning><svm>","0",""
"45298","2019-02-09 09:44:36","1","75","<excel>","0",""
"45287","2019-02-09 01:48:15","1","19","<machine-learning><classification><data-mining><decision-trees><scoring>","0",""
"45277","2019-02-08 18:30:04","1","154","<pandas>","0",""
"45237","2019-02-07 23:53:36","1","47","<colab>","0",""
"45230","2019-02-07 18:59:38","1","150","<machine-learning><classification><svm><fuzzy-logic>","0",""
"45224","2019-02-07 18:00:45","1","332","<python><keras>","0",""
"45216","2019-02-07 12:46:53","1","46","<time-series><lstm><rnn><sequence-to-sequence><stacked-lstm>","0",""
"45204","2019-02-07 09:56:54","1","104","<nlp>","0",""
"45190","2019-02-07 04:49:52","1","78","<nlp><language-model>","0",""
"45189","2019-02-06 22:44:04","1","11","<time-series>","0",""
"45169","2019-02-06 14:23:36","2","20","<data-mining><machine-learning-model>","0",""
"45168","2019-02-06 13:57:33","2","149","<deep-learning><classification><cnn><computer-vision><image-preprocessing>","0",""
"45158","2019-02-06 11:01:01","1","418","<text-mining><orange>","0",""
"45157","2019-02-06 10:58:23","1","29","<data><preprocessing>","0",""
"45154","2019-02-06 10:40:51","1","1217","<tensorflow><lstm><rnn><data-science-model>","0",""
"45143","2019-02-06 08:36:38","1","53","<nlp><naive-bayes-classifier><ngrams>","0",""
"45117","2019-02-05 19:37:02","1","491","<python><neural-network><rnn><pytorch>","0",""
"45107","2019-02-05 16:44:46","1","33","<predictive-modeling>","0",""
"45098","2019-02-05 15:06:04","1","28","<neural-network><training>","0",""
"45068","2019-02-05 06:35:04","2","776","<machine-learning><neural-network><deep-learning><supervised-learning><performance>","0",""
"45067","2019-02-05 06:11:55","1","222","<machine-learning><python><naive-bayes-classifier><tfidf>","0",""
"45061","2019-02-05 03:04:19","1","106","<machine-learning><time-series><clustering><similarity>","0",""
"45052","2019-02-04 21:25:49","1","40","<autoencoder><hyperparameter><generative-models><hyperparameter-tuning>","0",""
"45027","2019-02-04 11:03:58","1","376","<deep-learning><cnn><convolution>","0",""
"45023","2019-02-04 09:05:24","1","98","<nlp>","0",""
"45019","2019-02-04 05:55:38","3","254","<tensorflow><pytorch>","0",""
"45018","2019-02-04 05:48:02","1","335","<random-forest><multiclass-classification><class-imbalance><sampling>","0",""
"45008","2019-02-04 00:12:21","1","22","<visualization><svm><supervised-learning>","0",""
"44996","2019-02-03 14:23:41","1","879","<matlab><image-preprocessing>","0",""
"44975","2019-02-02 20:24:01","1","42","<nlp><cross-validation><multilabel-classification><randomized-algorithms>","0",""
"44967","2019-02-02 13:26:24","1","25","<feature-selection>","0",""
"44966","2019-02-02 11:53:50","1","314","<neural-network><keras><time-series><rnn><sequence-to-sequence>","0",""
"44953","2019-02-02 05:42:13","1","82","<machine-learning><linear-algebra>","0",""
"44952","2019-02-02 03:56:58","1","70","<neural-network><ann>","0",""
"44950","2019-02-02 03:23:13","2","1090","<machine-learning><scikit-learn><cross-validation>","0",""
"44941","2019-02-01 20:39:46","2","1226","<python><scikit-learn><random-forest><apache-spark><pyspark>","0","0"
"44938","2019-02-01 19:09:41","1","18","<machine-learning><python><scikit-learn><predictive-modeling><sql>","0",""
"44930","2019-02-01 17:12:31","1","18","<text-generation><state-of-the-art>","0",""
"44890","2019-02-01 04:59:28","1","13","<prediction><linear-algebra>","0",""
"44876","2019-01-31 19:58:54","1","83","<nlp><text-mining><text>","0",""
"44870","2019-01-31 15:45:41","1","127","<machine-learning-model><kaggle>","0",""
"44850","2019-01-31 08:36:48","2","245","<neural-network><convolution>","0",""
"44837","2019-01-30 21:27:17","1","42","<neural-network><keras>","0",""
"44813","2019-01-30 11:44:39","1","72","<lstm><overfitting><generalization>","0",""
"44801","2019-01-30 06:04:15","1","43","<neural-network><deep-learning><data-science-model><ai>","0",""
"44797","2019-01-30 01:14:19","1","19","<machine-learning><q-learning>","0",""
"44103","2019-01-16 17:57:37","1","226","<machine-learning><bigdata><image-classification><training><image-recognition>","0",""
"44070","2019-01-16 05:05:29","2","528","<machine-learning><regularization><matrix-factorisation><embeddings>","0",""
"44061","2019-01-15 23:24:10","1","67","<predictive-modeling><data><anomaly-detection>","0",""
"44057","2019-01-15 18:41:32","1","559","<python><time-series><pandas>","0",""
"43966","2019-01-14 12:55:14","1","92","<machine-learning><deep-learning><xgboost>","0",""
"43935","2019-01-13 21:08:07","1","34","<predictive-modeling><cnn><parameter-estimation>","0",""
"43899","2019-01-13 00:47:52","1","120","<deep-learning><keras><gradient-descent><mathematics>","0","0"
"43829","2019-01-11 09:26:50","1","34","<time-series><forecast><estimators>","0",""
"43744","2019-01-09 20:40:31","1","26","<machine-learning-model><representation>","0",""
"43734","2019-01-09 18:17:55","1","35","<data-mining><association-rules><market-basket-analysis>","0",""
"43690","2019-01-08 21:52:33","1","84","<cnn><cross-validation><training><loss-function>","0",""
"43676","2019-01-08 14:43:36","1","47","<data-science-model><class-imbalance><smote>","0",""
"43658","2019-01-08 08:47:27","2","947","<learning>","0",""
"43635","2019-01-07 19:02:57","2","608","<ocr>","0",""
"43633","2019-01-07 17:13:10","1","36","<machine-learning><deep-learning><multiclass-classification><data-science-model><object-detection>","0",""
"43610","2019-01-07 10:30:25","1","55","<machine-learning><python>","0",""
"43565","2019-01-06 14:09:21","1","184","<data-mining><text-mining><ranking>","0","0"
"43553","2019-01-06 10:19:18","2","610","<machine-learning><time-series><java>","0",""
"43549","2019-01-06 07:52:27","2","6118","<nlp>","0",""
"43540","2019-01-06 00:35:24","1","360","<machine-learning><numpy><backpropagation><implementation>","0",""
"43538","2019-01-05 21:40:44","1","42","<machine-learning><time-series><machine-learning-model>","0",""
"43530","2019-01-05 16:54:16","1","636","<machine-learning><data-mining><feature-selection><preprocessing><weka>","0",""
"43519","2019-01-05 14:25:10","1","74","<neural-network><deep-learning><time-series><anomaly-detection>","0",""
"43512","2019-01-05 10:22:34","2","846","<keras><tensorflow><rnn><training><gan>","0",""
"43497","2019-01-04 20:39:46","2","645","<machine-learning><recommender-system><regularization><matrix-factorisation>","0",""
"43494","2019-01-04 18:31:33","2","170","<feature-selection><unsupervised-learning><pca>","0",""
"43467","2019-01-04 07:15:05","1","102","<neural-network><logistic-regression><rnn><sequential-pattern-mining><mini-batch-gradient-descent>","0",""
"43451","2019-01-03 21:07:05","2","927","<pytorch><gpu><google><colab>","0",""
"43438","2019-01-03 16:32:26","2","385","<machine-learning><scikit-learn><predictive-modeling><overfitting>","0",""
"43401","2019-01-02 17:41:42","2","149","<feature-selection><svm>","0",""
"43400","2019-01-02 17:13:28","1","233","<predictive-modeling><labels>","0",""
"43396","2019-01-02 12:54:11","1","34","<deep-learning><nlp><lstm><text-generation>","0",""
"43393","2019-01-02 09:20:02","1","25","<gaussian>","0",""
"43381","2019-01-01 19:16:04","1","400","<machine-learning><homework>","0",""
"43370","2019-01-01 10:06:03","2","38","<classification>","0",""
"53605","2019-06-12 02:00:19","2","32","<machine-learning><neural-network>","0",""
"53657","2019-06-12 18:06:17","1","24","<statistics><probability><distribution><variance>","0",""
"53664","2019-06-12 19:50:49","1","390","<tensorflow><rnn><transfer-learning><convolutional-neural-network>","0",""
"53665","2019-06-12 21:31:25","0","6725","<neural-network><keras><mnist>","0",""
"53689","2019-06-13 08:25:47","3","96","<tensorflow>","0",""
"53692","2019-06-13 08:56:50","1","26","<feature-engineering><feature-scaling>","0",""
"53737","2019-06-13 19:47:19","1","114","<machine-learning><neural-network><deep-learning><classification><nlp>","0",""
"53738","2019-06-13 19:55:25","0","41","<classification><class-imbalance><semi-supervised-learning>","0",""
"53755","2019-06-14 02:44:46","0","27","<machine-learning><overfitting>","0",""
"53776","2019-06-14 09:03:22","0","27","<dataset><scraping>","0",""
"53785","2019-06-14 11:17:58","1","28","<python><algorithms><machine-learning-model><data-science-model><forecasting>","0",""
"53790","2019-06-14 11:56:26","1","101","<orange>","0",""
"53814","2019-06-14 18:44:26","2","308","<nlp><pytorch><transformer>","0",""
"53854","2019-06-15 15:52:19","1","167","<neural-network><deep-learning><keras><kaggle><image-preprocessing>","0",""
"53856","2019-06-15 16:52:21","0","37","<regression><linear-regression>","0",""
"53864","2019-06-15 18:26:38","1","19","<regression><cnn><hyperparameter><learning-rate>","0",""
"53865","2019-06-15 19:06:08","1","58","<python><scikit-learn><cross-validation><model-selection><pipelines>","0",""
"53887","2019-06-16 07:20:19","1","222","<python><opencv><image-preprocessing>","0",""
"53893","2019-06-16 10:14:34","0","29","<neural-network>","0",""
"53894","2019-06-16 10:21:48","2","34","<machine-learning><hardware>","0",""
"53902","2019-06-16 14:33:51","0","52","<python><keras><tensorflow><feature-engineering>","0",""
"53904","2019-06-16 16:05:55","1","455","<pytorch>","0",""
"53921","2019-06-17 05:23:47","2","80","<text-mining><nlp>","0",""
"53948","2019-06-17 13:24:03","2","49","<classification>","0",""
"53964","2019-06-17 17:36:53","1","52","<image-recognition><opencv><scipy>","0",""
"53966","2019-06-17 17:46:19","0","1324","<machine-learning><python><classification>","0",""
"53985","2019-06-18 05:07:54","1","127","<logistic-regression><orange>","0","0"
"53999","2019-06-18 08:38:56","2","210","<neural-network><deep-learning><convolution>","0",""
"54011","2019-06-18 11:47:49","1","18","<machine-learning><python><image-classification><computer-vision><geospatial>","0",""
"54018","2019-06-18 13:06:39","0","251","<machine-learning><scikit-learn><pandas><preprocessing><encoding>","0","0"
"54022","2019-06-18 13:34:41","1","176","<machine-learning><svm><kernel>","0",""
"54029","2019-06-18 15:40:26","1","37","<python><scipy>","0",""
"54037","2019-06-18 17:48:50","0","50","<python><word2vec><similarity><distance><embeddings>","0",""
"54039","2019-06-18 18:11:19","2","58","<linear-regression>","0",""
"49740","2019-04-22 21:43:27","1","173","<classification><mnist>","0",""
"49792","2019-04-23 14:46:18","1","3377","<python><optimization>","0",""
"49795","2019-04-23 16:24:51","0","1017","<neural-network><cnn>","0",""
"49800","2019-04-23 18:18:44","0","63","<machine-learning><classification><data>","0",""
"50811","2019-04-24 01:26:57","0","437","<tensorflow><cnn><computer-vision><mnist>","0",""
"50825","2019-04-24 06:27:03","2","76","<machine-learning><deep-learning><keras><dataset><data-cleaning>","0",""
"50849","2019-04-24 12:07:45","1","57","<machine-learning><text>","0",""
"50857","2019-04-24 14:18:16","1","155","<time-series><k-means><outlier><dbscan><anomaly>","0",""
"50863","2019-04-24 15:50:35","1","85","<neural-network><deep-learning><keras><prediction>","0",""
"50899","2019-04-25 10:11:06","3","479","<class-imbalance><probability-calibration>","0",""
"50939","2019-04-25 20:23:06","1","696","<python><convergence>","0",""
"50955","2019-04-26 05:34:31","0","78","<machine-learning><classification><xgboost><class-imbalance>","0",""
"50959","2019-04-26 06:31:30","1","26","<clustering>","0",""
"51034","2019-04-27 18:40:02","0","75","<deep-learning><nlp><lstm><rnn>","0",""
"51043","2019-04-27 23:02:07","1","588","<python><keras><scikit-learn><tensorflow><stacked-lstm>","0",""
"51053","2019-04-28 10:56:28","1","118","<tensorflow>","0",""
"51085","2019-04-28 22:28:17","1","83","<deep-learning><keras>","0",""
"51112","2019-04-29 13:11:33","2","2377","<machine-learning><python><clustering><pandas><k-means>","0",""
"51115","2019-04-29 13:23:52","0","232","<tensorflow><finite-precision>","0",""
"51122","2019-04-29 14:46:52","2","666","<python><neural-network><tensorflow><lstm><dropout>","0",""
"51131","2019-04-29 17:24:10","1","591","<neural-network><keras><time-series><lstm><rnn>","0",""
"51150","2019-04-30 02:02:40","0","272","<python><pytorch>","0",""
"51154","2019-04-30 04:18:11","0","209","<python><recommender-system><pyspark><metric>","0","0"
"51173","2019-04-30 13:38:10","1","2443","<deep-learning><keras><tensorflow>","0",""
"51177","2019-04-30 14:25:34","1","29","<keras>","0",""
"51181","2019-04-30 15:11:23","1","171","<python><neural-network><keras>","0",""
"51193","2019-04-30 19:26:30","1","24","<svm><noise>","0",""
"51206","2019-05-01 02:24:20","2","39","<machine-learning><nlp><text-mining><ipython>","0",""
"51242","2019-05-01 19:04:18","1","194","<python><classification><svm><tfidf><classifier>","0",""
"51243","2019-05-01 19:23:28","1","51","<optimization><sequence>","0",""
"51259","2019-05-02 08:03:25","1","77","<machine-learning><neural-network><prediction><orange>","0",""
"51270","2019-05-02 12:12:56","2","55","<dataset><fuzzy-logic>","0",""
